Protein ID	Gene ID	Gene Name	Description	Coverage	Proteins in group	Amount Proteins	set1_Amount PSMs	set2_Amount PSMs	set1_Amount Peptides	set2_Amount Peptides	set1_Amount Unique peptides	set2_Amount Unique peptides	set1_q-value	set2_q-value	set1_MS1 precursor area	set2_MS1 precursor area	1_set1_tmt16plex_126	2_set1_tmt16plex_127N	3_set1_tmt16plex_127C	4_set1_tmt16plex_128N	5_set1_tmt16plex_128C	6_set1_tmt16plex_129N	IS_set1_tmt16plex_129C	HC2_set1_tmt16plex_130N	HC3_set1_tmt16plex_130C	HC4_set1_tmt16plex_131N	IS_set1_tmt16plex_131C	17_set1_tmt16plex_132N	18_set1_tmt16plex_132C	19_set1_tmt16plex_133N	20_set1_tmt16plex_133C	IS_set1_tmt16plex_134N	IS_set2_tmt16plex_126	7_set2_tmt16plex_127N	8_set2_tmt16plex_127C	9_set2_tmt16plex_128N	10_set2_tmt16plex_128C	11_set2_tmt16plex_129N	12_set2_tmt16plex_129C	13_set2_tmt16plex_130N	14_set2_tmt16plex_130C	15_set2_tmt16plex_131N	16_set2_tmt16plex_131C	IS_set2_tmt16plex_132N	HC5_set2_tmt16plex_132C	HC6_set2_tmt16plex_133N	HC7_set2_tmt16plex_133C	HC9_set2_tmt16plex_134N	set1_Amount fully quanted PSMs	set1_tmt16plex_126 - Amount quanted PSMs	set1_tmt16plex_127N - Amount quanted PSMs	set1_tmt16plex_127C - Amount quanted PSMs	set1_tmt16plex_128N - Amount quanted PSMs	set1_tmt16plex_128C - Amount quanted PSMs	set1_tmt16plex_129N - Amount quanted PSMs	set1_tmt16plex_129C - Amount quanted PSMs	set1_tmt16plex_130N - Amount quanted PSMs	set1_tmt16plex_130C - Amount quanted PSMs	set1_tmt16plex_131N - Amount quanted PSMs	set1_tmt16plex_131C - Amount quanted PSMs	set1_tmt16plex_132N - Amount quanted PSMs	set1_tmt16plex_132C - Amount quanted PSMs	set1_tmt16plex_133N - Amount quanted PSMs	set1_tmt16plex_133C - Amount quanted PSMs	set1_tmt16plex_134N - Amount quanted PSMs	set2_Amount fully quanted PSMs	set2_tmt16plex_126 - Amount quanted PSMs	set2_tmt16plex_127N - Amount quanted PSMs	set2_tmt16plex_127C - Amount quanted PSMs	set2_tmt16plex_128N - Amount quanted PSMs	set2_tmt16plex_128C - Amount quanted PSMs	set2_tmt16plex_129N - Amount quanted PSMs	set2_tmt16plex_129C - Amount quanted PSMs	set2_tmt16plex_130N - Amount quanted PSMs	set2_tmt16plex_130C - Amount quanted PSMs	set2_tmt16plex_131N - Amount quanted PSMs	set2_tmt16plex_131C - Amount quanted PSMs	set2_tmt16plex_132N - Amount quanted PSMs	set2_tmt16plex_132C - Amount quanted PSMs	set2_tmt16plex_133N - Amount quanted PSMs	set2_tmt16plex_133C - Amount quanted PSMs	set2_tmt16plex_134N - Amount quanted PSMs
ENSP00000377409.4	ENSG00000168878.19	SFTPB	surfactant protein B [Source:HGNC Symbol;Acc:HGNC:10801]	0.3569553805774278	ENSP00000428719.2,ENSP00000377409.4,ENSP00000415347.1,ENSP00000386346.2,ENSP00000476194.1	5	21	23	10	11	10	11	0.0	0.0	11029176171.445719	6016412198.378987	0.670259488777067	0.283560793003913	0.192657873645915	-0.317602997314776	-0.423407953605771	0.292188059620191	0.044258268338063	-1.15934221915123	-1.00574795711195	-1.17637955116256	-0.0200783442687715	0.472722174274136	0.206892120290609	0.0682880431369295	0.514490879212339	-0.0269007289644776	-0.00463842166441353	-0.39178845992693	-0.0835050552850465	0.0712225462310023	0.904520349275352	0.329952273033036	-0.880250116695408	0.073085618901537	0.480500554218022	0.369863224350427	0.46615979262679	0.00463842166440998	-0.672036418526176	-0.906406036396101	-0.791808995723594	-0.894400533827534	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23	23
ENSP00000430916.1	ENSG00000169398.19	PTK2	protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:9611]	0.25217391304347825	ENSP00000429911.1,ENSP00000429929.1,ENSP00000429170.1,ENSP00000429082.1,ENSP00000429474.1,ENSP00000430916.1,ENSP00000428492.1,ENSP00000341189.3,ENSP00000429129.1,ENSP00000403416.2,ENSP00000430603.1,ENSP00000430828.1,ENSP00000378644.3	13	2	NA	2	NA	2	NA	0.0	NA	1006384143.1271973	NA	0.36237675010093	-0.276423547824841	-0.314378858762905	0.442510028518296	0.254225075275602	0.328323833290602	-0.0525990194355188	-0.481823780726644	-0.0598701166834799	-0.0464382144902515	0.0258180730674322	0.0515097783553156	0.398822890419358	0.0442362825932294	0.0247262395103593	0.024816901999106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSP00000301329.6	ENSG00000167699.14	GLOD4	glyoxalase domain containing 4 [Source:HGNC Symbol;Acc:HGNC:14111]	0.11073825503355705	ENSP00000301329.6,ENSP00000301328.5,ENSP00000458849.1	3	3	1	3	1	3	1	0.0	0.0	423757000.8034261	144888786.57421875	0.130690120858965	-0.0408510254035921	0.660351268960886	0.464775831635315	-0.0630682130047298	0.0589586793787511	-0.0242152960577249	-0.244969772892821	-0.232096146469443	-0.266897398523938	0.0166190861120761	0.071900017834162	0.095771387918715	0.0349825127813315	0.141628982481302	0.0056321655766709	-0.0428620772868449	0.403285610918443	0.0173183836219231	0.223884023419153	0.257145692301552	-0.0439161478997372	0.381060479022348	0.187233763980554	0.440548155072698	-0.0790955892900325	0.20730633179387	0.0428620772868413	-0.199946268709265	-0.301835048717114	-0.0357808790818765	-0.734153969188325	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000262551.4	ENSG00000106809.11	OGN	osteoglycin [Source:HGNC Symbol;Acc:HGNC:8126]	0.2348993288590604	ENSP00000364711.5,ENSP00000262551.4,ENSP00000396709.1	3	8	13	5	7	5	7	0.0	0.0	904650932.96816	11489222187.739563	0.480371696974649	0.333714531095507	-0.213121213857243	0.0464845145197055	0.200509896171259	-0.287132858550299	-0.0532522972409195	0.615739195610113	0.377853985081395	-0.230344439447299	0.0415221705570152	0.481762227576565	-0.289122585085941	-0.0138855267273561	-0.0323746926711044	-0.0181320292542662	-0.000824439712815206	0.522435538262844	-0.287954419566381	0.146974830656541	0.278272892943033	-0.0959640713700045	-0.122570294132605	-0.149652327231118	-0.145605071384175	0.227510812050111	-0.164662962948711	0.000824439712811653	-0.112862455883494	0.13394575241054	0.240258297811451	0.622761955598186	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	8	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13
ENSP00000453829.1	ENSG00000041357.16	PSMA4	proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]	0.33043478260869563	ENSP00000453829.1,ENSP00000044462.7,ENSP00000453887.1,ENSP00000452936.1,ENSP00000402118.2,ENSP00000453621.1,ENSP00000453802.1,ENSP00000453523.1,ENSP00000453080.1,ENSP00000452917.1,ENSP00000453145.1,ENSP00000453758.1,ENSP00000453323.1	13	5	5	4	4	4	4	0.0	0.0	787279476.8619791	590083311.0227865	-0.0190635671827053	0.130541247509933	0.441640929572987	-0.0609611912216792	-0.0847024822164855	0.389401764241658	-0.0265703390028085	-0.529817300493274	-0.492288185771779	-0.726212746917199	0.030291485297429	0.0326267191984488	0.130270996802645	0.24521997280805	0.305238265148439	-0.00859251843619901	0.0447706283197249	-0.384500583000909	-0.10730543790798	-0.290163963702064	0.0405106841816831	0.779589255694417	0.950856142315312	-0.252533459333637	0.0381702887877182	-0.0870183371975575	0.184542938726803	-0.0447706283197284	-0.582277879481085	-0.796749925428587	-0.582116725463003	-0.621012650290718	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
ENSP00000383931.1	ENSG00000178732.6	GP5	glycoprotein V platelet [Source:HGNC Symbol;Acc:HGNC:4443]	0.42142857142857143	ENSP00000383931.1,ENSP00000509337.1	2	29	39	13	16	13	16	0.0	0.0	17081645362.225626	48314115497.91467	0.426743453095895	0.0654660787918875	0.0301737883125668	0.325959267287072	0.0454462745775999	-0.0424449306708787	-0.000315077880267189	0.302056209769322	0.357983375505446	0.280485605472355	0.0083564200677273	-0.0640717192562068	0.0425970258286892	0.1722197882131	-0.00825061300288077	-0.0252619385219077	0.0164696693767876	0.117892019770077	0.200224558875998	0.394496210163307	0.0827732667893528	0.195401199743823	-0.183755326749314	0.0041877377711721	-0.00962755325570441	0.521006288874158	0.078814461895881	-0.0164696693767858	0.33776256219887	0.597176694789274	0.429875686492915	0.17823055605888	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39
ENSP00000407142.2	ENSG00000164305.19	CASP3	caspase 3 [Source:HGNC Symbol;Acc:HGNC:1504]	0.06837606837606838	ENSP00000377210.2,ENSP00000311032.4,ENSP00000428929.1,ENSP00000428372.1,ENSP00000377213.4,ENSP00000407142.2	6	NA	1	NA	1	NA	1	NA	0.0017953321364452424	NA	131435939.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.0461896251881164	-0.20632366079394	-0.0507520564148489	-0.0826650530099222	-0.0968450913876104	0.437585273332473	0.153974256288005	-0.273161088761796	0.138627327371065	-0.237925761451633	-0.376945630459012	0.04618962518812	-0.336191888511317	-0.0205760955962244	0.207923404580022	-0.323516287650049	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000249364.4	ENSG00000128595.17	CALU	calumenin [Source:HGNC Symbol;Acc:HGNC:1458]	0.5174603174603175	ENSP00000438248.1,ENSP00000249364.4,ENSP00000408838.2,ENSP00000420381.1,ENSP00000417973.1,ENSP00000442110.1	6	18	22	12	15	12	15	0.0	0.0	4292996623.450765	5144201774.954997	0.0614179301996032	-0.113832545062504	-0.161135394272973	0.465666145029096	-0.349150932510705	-0.0185115238551248	0.00357808459192466	0.338411440581343	0.0288239949510398	0.0670383928169827	-0.00909705111850201	-0.126473001919132	-0.012294628650416	-0.11566899687025	-0.135918869371698	0.00157137372148064	0.0067831782069927	-0.201555573191285	-0.130126113181271	0.072737609456814	-0.0612110652033824	0.0858115874232555	-0.0923843980669448	-0.140762610349709	-0.0356631644655927	0.310774460902243	-0.335224681494328	-0.00678317820699448	0.0737064110184669	0.606154134400645	-0.100746485181439	0.210308479221721	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22
ENSP00000385211.1	ENSG00000104805.16	NUCB1	nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043]	0.5770065075921909	ENSP00000385923.3,ENSP00000385211.1,ENSP00000389734.1,ENSP00000389007.1,ENSP00000410519.1,ENSP00000397201.1	6	24	36	18	24	18	24	0.0	0.0	2640619844.1472983	58079750189.738365	-0.211796078109756	-0.271372141813437	-0.0267636378786085	-0.185266330037337	0.364423444900424	-0.341870404767691	0.00736872251141119	-0.0569704800024189	-0.458353787643513	-0.422529105283573	-0.0342875491019736	-0.223179529795367	0.00466369981270454	0.158347074233373	-0.155694107837292	0.00914839392152267	-0.0163983654916251	0.120188245338964	-0.13056083220248	-0.0681780357840971	0.602914514151834	-0.119443447568501	0.189935420646566	0.570729217452818	0.541334823345133	-0.0149289053161166	0.551809236701445	0.0163983654916215	-0.256713582414781	0.0672369078436663	-0.28456049661801	-0.14152662715494	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35	35
ENSP00000345398.1	ENSG00000131473.17	ACLY	ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]	0.06599450045829514	ENSP00000466259.1,ENSP00000253792.2,ENSP00000345398.1,ENSP00000445349.1,ENSP00000377474.1	5	5	4	4	4	4	4	0.0	0.0	166723683.4494629	1180941404.1690216	-0.306501891873701	-0.0489010046286271	0.507487873408991	0.385846439595721	-0.100476139267041	0.0134555606286906	0.0126487951233303	-0.00798421605745148	-0.240924928055122	-0.0313261745398989	-0.0112552913340433	-0.0450348402723311	0.0833508777903873	0.0663250497456485	0.0485698489635382	-0.0230037269614751	-0.00241244873204671	-0.00692055965236094	0.307299333089119	0.0213986655591167	-0.162675193237462	0.212560006435933	-0.0215681380874928	0.122560382952887	0.19494464881096	-0.0985616848721254	0.187591836094548	0.00241244873204671	0.0267771774833516	-0.19171089994339	-0.0521748187320021	-0.0131297701297761	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000291495.3	ENSG00000160161.9	CILP2	cartilage intermediate layer protein 2 [Source:HGNC Symbol;Acc:HGNC:24213]	0.07006920415224914	ENSP00000467413.1,ENSP00000291495.3	2	2	5	2	5	2	5	0.0	0.0	58330298.93948364	1358553762.2730205	-0.102211539331294	0.365199972130686	-0.150098532232978	-0.160210510947334	0.130432710238106	0.00283013397648091	0.00123764002913607	0.344007186488227	0.964589450085358	0.3768260995601	0.0165709643501337	-0.112856484002208	-0.0532788586924067	-0.0298503458147445	0.0978543655151816	-0.0197726487482495	0.0199793180953876	0.0418761583859837	0.204142386578448	-0.263908975339007	-0.0240478229303527	-0.130555460638726	-0.346066688826878	-0.0019795746644391	-0.0732523438408421	-0.137928828987091	-0.127915819183706	-0.0199793180953876	0.324438846919763	0.269363620046095	0.756785192077601	1.07974756033806	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
ENSP00000338703.5	ENSG00000169764.16	UGP2	UDP-glucose pyrophosphorylase 2 [Source:HGNC Symbol;Acc:HGNC:12527]	0.5374015748031497	ENSP00000420793.2,ENSP00000377939.2,ENSP00000482043.2,ENSP00000502898.1,ENSP00000338703.5,ENSP00000411803.2,ENSP00000419548.1,ENSP00000504663.1,ENSP00000504265.1,ENSP00000503051.1,ENSP00000419442.2,ENSP00000420131.1,ENSP00000419335.1,ENSP00000420342.1,ENSP00000419238.1,ENSP00000418375.2,ENSP00000418619.1,ENSP00000418179.1,ENSP00000417286.1,ENSP00000417801.1,ENSP00000418206.1,ENSP00000486008.2,ENSP00000419019.1,ENSP00000504593.1,ENSP00000419551.1,ENSP00000503329.1,ENSP00000486332.1,ENSP00000417358.1,ENSP00000504563.1	29	22	28	16	19	16	19	0.0	0.0	2820085360.690783	20548096546.44118	0.313792278019894	-0.134114912240454	0.497298914658169	-0.457108350055222	-0.133116905256239	0.798473574994096	-0.000823659899777063	-0.190855815482175	-0.602658887916501	-0.170364776474375	-0.0128930213725793	-0.433270736675119	0.0300925601520223	-0.0627804552347637	0.409297100054403	0.0119218382268595	-0.0287374568063736	-0.482276881059089	0.397339647217276	-0.0610476241953446	-0.166881675509863	0.624483465632796	0.635312611600786	0.0628194207545238	0.0375488471926939	-0.318027103409252	1.01980083862528	0.0287374568063736	-0.368025584389509	-0.515644556591213	-0.616189820965269	-0.515782992084563	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	22	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28	28
ENSP00000457812.1	ENSG00000140937.14	CDH11	cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]	0.056716417910447764	ENSP00000377711.3,ENSP00000268603.4,ENSP00000457812.1	3	1	4	1	3	1	3	0.0	0.0	91938252.53125	119697299.43229167	-0.036556760617124	0.0962850428923208	-0.117534141932477	-0.030279899892605	-0.0785194320625386	-0.0867423600524333	-0.0195563244232408	0.0951796381339562	0.45988328986873	0.173642611107034	0.0106446710111143	0.240716610066245	0.0443272212680075	0.00114727564577954	0.257215954580168	0.00694760904315217	0.0066611358152624	-0.217228680633324	-0.0629249795959712	0.0813032363246151	-0.0319210468104281	-0.0690006202005007	0.0819905087389374	-0.0575601503691363	-0.178977239342332	0.159455661522356	-0.204066781893077	-0.00666113581526062	0.193310087045882	0.0652398712411895	0.102762194409493	0.127210370155932	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000380602.1	ENSG00000144619.15	CNTN4	contactin 4 [Source:HGNC Symbol;Acc:HGNC:2174]	0.1871345029239766	ENSP00000396010.1,ENSP00000380602.1,ENSP00000380600.2,ENSP00000413642.1,ENSP00000396719.1,ENSP00000407822.2,ENSP00000341882.2	7	9	12	7	11	7	11	0.0	0.0	482767341.0338542	935263537.4986979	-0.0753699182019432	-0.0358453970851098	-0.003738576358149	0.0309095578950451	0.2807501369074	-0.0451102289768333	0.0305092421371507	0.381359195740442	0.538295678293116	0.227267204007291	-0.0239502762363379	0.127281742079093	-0.115021099017026	0.127464128602343	-0.0990234212691803	-0.00168235650136239	0.0161404024289826	0.105151577478659	-0.286487801929817	-0.111503059028793	-0.00505700056399405	-0.201834196471299	-0.080518888911528	0.00418918730866658	-0.232703331404029	-0.0235105618465141	-0.218660911108892	-0.0161404024289826	0.339264890123125	0.286422208338555	0.606482952456513	0.710846042692044	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12	12
ENSP00000360720.5	ENSG00000244687.13	UBE2V1	ubiquitin conjugating enzyme E2 V1 [Source:HGNC Symbol;Acc:HGNC:12494]	0.1619047619047619	ENSP00000428209.1,ENSP00000430491.1,ENSP00000430741.2,ENSP00000344166.2,ENSP00000360720.5,ENSP00000360739.4,ENSP00000340305.3,ENSP00000360742.3,ENSP00000421351.1,ENSP00000430019.1,ENSP00000428818.1,ENSP00000429886.1,ENSP00000429419.1,ENSP00000450635.2,ENSP00000484828.1,ENSP00000485599.1,ENSP00000407770.2	17	3	4	2	2	2	2	0.0	0.0	2486056008.3632812	1251667886.6137695	0.294860331321619	-0.18474866892611	0.349205194618577	0.412641558805099	0.0797627842053146	0.308700851426678	-0.0601862255559622	-0.471790095409048	-0.139594984491703	-0.370915759177503	0.0190311011378874	0.137306896155733	0.156730702319228	0.0976450634789092	-0.0962971732663789	0.0651529019704213	0.0332261645390712	-0.155297271636114	0.15376300952278	0.191019848727006	-0.0363321014484264	0.0810987096256826	0.177332691928211	-0.234473871192799	0.128288570708012	-0.110473610693766	-0.372445500012766	-0.0332261645390695	-0.423954953267783	-0.496807818157476	-0.167390232543358	-0.495383942164546	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
ENSP00000372262.1	ENSG00000165475.15	CRYL1	crystallin lambda 1 [Source:HGNC Symbol;Acc:HGNC:18246]	0.07744107744107744	ENSP00000298248.7,ENSP00000493784.1,ENSP00000372262.1,ENSP00000493818.1,ENSP00000495342.1,ENSP00000494114.1,ENSP00000479908.1	7	1	2	1	2	1	2	0.002664890073284477	0.0	45318015.52734375	4032442239.767578	-0.141079587306111	0.164551154988933	-0.0619977476759956	-0.0550990090535581	0.0674982168256797	-0.0674113904659954	0.157585150074252	-0.0194195146650333	0.150211426459411	0.689717710551934	0.0378799914109944	-0.090706086234885	0.0667839998696671	-0.29175353197369	0.282237586214318	-0.197429185854217	-0.0376981926212885	-0.114597674458834	0.353801086968565	-0.238548297324028	-0.0964266230223068	0.51357550409501	-0.0649897039366882	-0.0324949534889178	-0.227620112780139	-0.254612226341301	1.07931026949181	0.0376981926212885	0.206779635922278	0.334184889866785	-0.0515129538922476	0.220462688345343	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
ENSP00000348822.2	ENSG00000187764.12	SEMA4D	semaphorin 4D [Source:HGNC Symbol;Acc:HGNC:10732]	0.07308584686774942	ENSP00000416523.1,ENSP00000405102.2,ENSP00000388768.2,ENSP00000348822.2,ENSP00000344923.4,ENSP00000411981.2,ENSP00000395222.1,ENSP00000446394.1,ENSP00000391733.1	9	5	6	3	5	3	5	0.0	0.0	331978673.2347819	3075190742.2140503	-0.0549338676799707	0.102791189634159	-0.217536457744627	-0.0306818614109829	-0.188486587496396	-0.0264071353684692	0.0175340486580895	0.455749717057831	0.218424974718102	0.41497190385717	0.0179431833573176	-0.0375958218090933	-0.0288297292146833	0.0737740152088939	-0.123208846560932	-0.0427139681423476	0.0248505010699436	-0.122410499709328	-0.161842254503678	0.0363575264846148	0.0853562300984816	-0.0925600327020026	-0.169866844605726	-0.0812940932653028	-0.0118065043366169	0.017860584476491	-0.253885619520978	-0.0248505010699436	0.16539181226527	0.314447816097005	0.189543580588879	0.106639579513095	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
ENSP00000405780.1	ENSG00000100311.17	PDGFB	platelet derived growth factor subunit B [Source:HGNC Symbol;Acc:HGNC:8800]	0.051470588235294115	ENSP00000330382.6,ENSP00000370963.4,ENSP00000402306.1,ENSP00000405780.1	4	1	1	1	1	1	1	0.007766990291262136	0.005214368482039398	613024181.7734375	1137380154.1445312	0.0928089634770615	-0.173778008605103	-0.126023346823384	0.194536371349859	-0.403937255958066	0.0308197308196227	-0.0267769855915025	0.397419086621234	-0.290995213332403	-0.00200874268359819	0.0155441526655871	-0.0333308206164187	0.0907353826709194	0.127385312731553	-0.099444479313938	0.00926878855693758	0.0586817659668704	-0.271387664035617	0.198251001025449	-0.01104402398758	-0.00784927800309632	-0.0511013757585603	-0.00125415061293399	-0.096593077884112	-0.201937989797969	0.123642952720486	0.283433211116158	-0.0586817659668668	0.183332340134443	0.442938347188084	-0.111917048553916	0.68764596815881	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000360125.3	ENSG00000079739.17	PGM1	phosphoglucomutase 1 [Source:HGNC Symbol;Acc:HGNC:8905]	0.28825622775800713	ENSP00000360125.3,ENSP00000360124.4,ENSP00000443449.1,ENSP00000497812.1	4	9	16	8	13	8	13	0.0	0.0	592794528.5188802	1182095788.233968	0.412839063935582	0.289660331867459	0.19345113876669	-0.0492541899484724	0.469170708743983	0.207759317591922	-0.0130211427252638	-0.38848670285147	-0.507654443607494	-0.217453745558275	0.000270649751646701	-0.30608583793463	-0.322884918801789	-0.00736386354538077	0.739482010728683	0.0234362613146146	0.0124962050302102	0.0655925857085204	0.177003784089159	-0.247251640861798	0.0652399224541043	0.542469774356511	-0.0678714932870017	0.0941511657520948	-0.0207208188955121	-0.119165096106389	0.338373327923667	-0.012496205030212	-0.202689082896035	-0.0636394463886951	-0.14296898222975	-0.209530337723019	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16	16
ENSP00000391360.1	ENSG00000093167.18	LRRFIP2	LRR binding FLII interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:6703]	0.22033898305084745	ENSP00000346349.4,ENSP00000338727.4,ENSP00000416364.2,ENSP00000379705.2,ENSP00000405480.1,ENSP00000409574.1,ENSP00000412206.1,ENSP00000416907.1,ENSP00000416013.1,ENSP00000391360.1	10	NA	1	NA	1	NA	1	NA	0.0	NA	98771607.08691406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.00232221349876127	-0.0595553967524598	0.102923958421966	-0.0513207972692129	0.0232197415835529	-0.0559580640920041	0.00885744047265202	-0.196606314355574	-0.134692688762591	-0.108919689336274	-0.255231811653761	0.00232221349875772	-0.215699688538995	0.00250882068957203	0.0632065257560761	0.0136525614991125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ENSP00000204679.4	ENSG00000090581.11	GNPTG	N-acetylglucosamine-1-phosphate transferase subunit gamma [Source:HGNC Symbol;Acc:HGNC:23026]	0.32131147540983607	ENSP00000204679.4,ENSP00000506886.1,ENSP00000435349.2,ENSP00000434413.1,ENSP00000507283.1,ENSP00000480060.1	6	7	11	6	5	6	5	0.0	0.0	3725533744.248942	6050338038.568837	-0.0190839234305749	0.161240800047269	0.160330776718382	0.0237296152587696	0.039711566455999	0.0288036652163886	0.0233212232476054	0.589062256283395	-0.177236626265897	0.0733401507619682	-0.0323216338381656	0.202057585470271	-0.0823071824064368	0.11668783953148	0.075423789231122	0.0132991000063925	-0.025842633565663	-0.0434465387848757	-0.247676386421585	-0.120083487059624	-0.0497561417057355	0.0580547118300965	0.16654456722777	0.0397863984738187	-0.0868962758590044	0.219551138418787	-0.0248098920520938	0.0258426335656665	0.118340474772586	-0.0471454509559077	-0.20298106415008	0.142397440863887	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	7	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11	11
ENSP00000306864.3	ENSG00000168140.5	VASN	vasorin [Source:HGNC Symbol;Acc:HGNC:18517]	0.237741456166419	ENSP00000481884.1,ENSP00000306864.3	2	30	29	9	7	9	7	0.0	0.0	32216576375.667156	53243838849.208244	0.203674014467278	0.3081169355623	-0.00809634535055714	-0.0851989372313895	0.0618409944342773	0.0785963976375639	-0.01034533777786	0.465361886483686	0.253555591361597	0.236582093495035	0.000134366171796962	0.170446871505143	0.0402109702478981	0.178824465077934	0.116377240442162	0.0117720952475615	-0.0117526083331807	0.126482542651653	0.098379112906736	0.0661327382929144	0.251388400299323	0.123322872418952	0.027979690701577	0.124600423336856	0.00758512168454928	0.189400461426356	0.0877813353040366	0.0117526083331789	0.224517661957746	0.414439591998446	0.338891196816835	0.493361619784336	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29
ENSP00000504006.1	ENSG00000064601.21	CTSA	cathepsin A [Source:HGNC Symbol;Acc:HGNC:9251]	0.13777777777777778	ENSP00000361562.3,ENSP00000504790.1,ENSP00000346952.4,ENSP00000493613.2,ENSP00000191018.5,ENSP00000475524.2,ENSP00000361537.2,ENSP00000504006.1,ENSP00000503404.1,ENSP00000408533.3,ENSP00000504524.1,ENSP00000503904.1,ENSP00000476235.1,ENSP00000502993.1,ENSP00000504209.1,ENSP00000503463.1,ENSP00000504158.1,ENSP00000502866.1,ENSP00000504109.1	19	4	6	4	5	4	5	0.0	0.0	856398924.0625	1664365046.2770183	0.366050337627872	-0.0935102541187209	0.0728781298680783	0.630007561105135	-0.0179722294353581	0.147131290680553	-0.00428778485934789	-0.154853996950729	-0.113598739021919	-0.185783243233673	-0.0251736118094144	0.187830500279592	-0.173196091262561	-0.0539761957007947	-0.0874946538008086	0.0139215391120704	0.0120544122577613	-0.0102542001529891	-0.273574618072841	0.0809715695409245	-0.146930858235274	0.0592376923663869	-0.430576375489069	0.169664316092273	0.267533098725165	0.438028783302487	-0.523445632199719	-0.0120544122577613	-0.180389027581736	0.397170658637554	0.0151009705141476	-0.115825065032899	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6
